year,month,day,hour,minute,solar_global,solar_direct,solar_diff_down,pressure,temp,kw
2020,3,13,4,15,0.0,0.0,0.0,980.233565,10.359795000000034,0.5302564102564105
2020,3,13,4,30,0.0,0.0,0.0,980.2418299999999,10.236290000000025,0.5302564102564105
2020,3,13,4,45,0.0,0.0,0.0,980.250095,10.112785000000017,0.5302564102564105
2020,3,13,5,0,0.0,0.0,0.0,980.2583599999999,9.989280000000008,0.5302564102564105
2020,3,13,5,15,0.2401351940625,0.0013351440625,0.23880005,980.2810699999999,9.882935000000018,0.5302564102564105
2020,3,13,5,30,0.480270388125,0.002670288125,0.4776001,980.30378,9.776590000000027,0.5302564102564105
2020,3,13,5,45,0.7204055821875001,0.0040054321875,0.71640015,980.32649,9.670245000000037,0.5302564102564105
2020,3,13,6,0,0.96054077625,0.00534057625,0.9552002,980.3492,9.563900000000046,0.5302564102564105
2020,3,13,6,15,5.229089714679569,0.0040054321875,5.225084282492069,980.5514,9.464892500000047,0.5302564102564105
2020,3,13,6,30,9.497638653109137,0.002670288125,9.494968364984137,980.7536,9.365885000000048,0.5302564102564105
2020,3,13,6,45,13.766187591538706,0.0013351440625,13.764852447476207,980.9558000000001,9.26687750000005,0.5302564102564105
2020,3,13,7,0,18.034736529968267,0.0,18.034736529968267,981.158,9.16787000000005,0.5302564102564105
2020,3,13,7,15,26.420664637710576,0.007080078125,26.413584559585576,981.2907749999999,8.975640000000041,0.5302564102564105
2020,3,13,7,30,34.80659274545288,0.01416015625,34.79243258920288,981.4235500000001,8.783410000000032,0.5302564102564105
2020,3,13,7,45,43.19252085319519,0.021240234375,43.17128061882019,981.556325,8.591180000000023,0.5302564102564105
2020,3,13,8,0,51.57844896093749,0.0283203125,51.55012864843749,981.6891,8.398950000000013,0.5302564102564105
2020,3,13,8,15,49.6565340408325,0.109130859375,49.5474031814575,982.08425,7.946737500000012,0.5302564102564105
2020,3,13,8,30,47.73461912072752,0.18994140625,47.54467771447752,982.4794,7.49452500000001,0.5302564102564105
2020,3,13,8,45,45.81270420062253,0.270751953125,45.54195224749753,982.87455,7.042312500000008,0.5302564102564105
2020,3,13,9,0,43.89078928051754,0.3515625,43.53922678051754,983.2697000000001,6.590100000000007,0.5302564102564105
2020,3,13,9,15,119.63424491175532,26.46777292500001,93.16647198675531,983.5061625,6.694687500000015,0.5302564102564105
2020,3,13,9,30,195.3777005429931,52.58398335000001,142.79371719299309,983.742625,6.799275000000023,0.5302564102564105
2020,3,13,9,45,271.1211561742309,78.70019377500002,192.4209623992309,983.9790875,6.903862500000031,0.5302564102564105
2020,3,13,10,0,346.86461180546866,104.81640420000002,242.04820760546863,984.2155499999999,7.008450000000039,0.5302564102564105
2020,3,13,10,15,393.9591399624999,175.55956315000003,218.39957681249984,984.3443875,7.102000000000032,0.5302564102564105
2020,3,13,10,30,441.0536681195311,246.30272210000007,194.75094601953103,984.473225,7.195550000000026,0.5302564102564105
2020,3,13,10,45,488.14819627656243,317.0458810500001,171.1023152265623,984.6020624999999,7.289100000000019,0.5302564102564105
2020,3,13,11,0,535.2427244335936,387.78904000000017,147.45368443359345,984.7309,7.382650000000012,0.5302564102564105
2020,3,13,11,15,540.4968145781249,398.9199082236329,141.57690635449202,984.8580999999999,7.431637500000008,0.5302564102564105
2020,3,13,11,30,545.7509047226564,410.0507764472657,135.70012827539065,984.9852999999999,7.480625000000003,0.5302564102564105
2020,3,13,11,45,551.0049948671876,421.1816446708984,129.8233501962892,985.1125,7.529612499999999,0.5302564102564105
2020,3,13,12,0,556.259085011719,432.31251289453115,123.94657211718777,985.2397,7.5785999999999945,0.5302564102564105
2020,3,13,12,15,540.0600806926271,414.83502048876954,125.22506020385764,985.2664,7.582607499999995,0.5302564102564105
2020,3,13,12,30,523.8610763735353,397.35752808300776,126.50354829052752,985.2931,7.586614999999995,0.5302564102564105
2020,3,13,12,45,507.6620720544435,379.8800356772461,127.7820363771974,985.3198,7.590622499999995,0.5302564102564105
2020,3,13,13,0,491.4630677353516,362.4025432714843,129.0605244638673,985.3465,7.594629999999995,0.5302564102564105
2020,3,13,13,15,473.66513935620117,348.7813820190429,124.88375733715829,985.4070624999999,7.510607500000006,0.5302564102564105
2020,3,13,13,30,455.8672109770507,335.16022076660147,120.70699021044923,985.467625,7.426585000000017,0.5302564102564105
2020,3,13,13,45,438.0692825979003,321.5390595141601,116.53022308374021,985.5281875000001,7.342562500000028,0.5302564102564105
2020,3,13,14,0,420.2713542187498,307.9178982617186,112.35345595703122,985.58875,7.258540000000039,0.5302564102564105
2020,3,13,14,15,371.59635029052737,246.5370752416991,125.05927504882824,985.6723125,7.189020000000042,0.5302564102564105
2020,3,13,14,30,322.9213463623048,185.15625222167958,137.76509414062522,985.755875,7.119500000000045,0.5302564102564105
2020,3,13,14,45,274.2463424340823,123.77542920166002,150.47091323242228,985.8394375,7.049980000000048,0.5302564102564105
2020,3,13,15,0,225.57133850585979,62.39460618164047,163.1767323242193,985.923,6.9804600000000505,0.5302564102564105
2020,3,13,15,15,204.08628274658238,60.07429389404297,144.01198885253942,985.97955,6.768180000000044,0.5302564102564105
2020,3,13,15,30,182.60122698730495,57.75398160644546,124.84724538085949,986.0361,6.555900000000037,0.5302564102564105
2020,3,13,15,45,161.1161712280275,55.43366931884793,105.68250190917955,986.09265,6.34362000000003,0.5302564102564105
2020,3,13,16,0,139.63111546875007,53.113357031250416,86.51775843749965,986.1492,6.131340000000023,0.5302564102564105
2020,3,13,16,15,111.53526118505852,39.92785362548853,71.60740755956999,986.25515,5.933320000000023,0.5302564102564105
2020,3,13,16,30,83.43940690136695,26.742350219726628,56.697056681640326,986.3611,5.735300000000024,0.5302564102564105
2020,3,13,16,45,55.34355261767541,13.556846813964741,41.78670580371067,986.46705,5.537280000000024,0.5302564102564105
2020,3,13,17,0,27.24769833398386,0.3713434082028471,26.876354925781012,986.573,5.339260000000024,0.5302564102564105
2020,3,13,17,15,20.435773750487897,0.2785075561521353,20.15726619433576,986.64405,5.124805000000023,0.5302564102564105
2020,3,13,17,30,13.623849166991931,0.18567170410142356,13.438177462890508,986.7151000000001,4.910350000000022,0.5302564102564105
2020,3,13,17,45,6.811924583495966,0.09283585205071176,6.719088731445254,986.78615,4.6958950000000215,0.5302564102564105
2020,3,13,18,0,0.0,0.0,0.0,986.8572,4.4814400000000205,0.5302564102564105
2020,3,13,18,15,0.0,0.0,0.0,986.8789,4.351465000000019,0.5302564102564105
2020,3,13,18,30,0.0,0.0,0.0,986.9005999999999,4.221490000000017,0.5302564102564105
2020,3,13,18,45,0.0,0.0,0.0,986.9223,4.091515000000015,0.5302564102564105
2020,3,13,19,0,0.0,0.0,0.0,986.944,3.9615400000000136,0.5302564102564105
2020,3,13,19,15,0.0,0.0,0.0,986.963585,3.88531500000002,0.5302564102564105
2020,3,13,19,30,0.0,0.0,0.0,986.98317,3.809090000000026,0.5302564102564105
2020,3,13,19,45,0.0,0.0,0.0,987.0027549999999,3.7328650000000323,0.5302564102564105
2020,3,13,20,0,0.0,0.0,0.0,987.02234,3.6566400000000385,0.5302564102564105
2020,3,13,20,15,0.0,0.0,0.0,987.0496549999999,3.624192500000035,0.5302564102564105
2020,3,13,20,30,0.0,0.0,0.0,987.07697,3.5917450000000315,0.5302564102564105
2020,3,13,20,45,0.0,0.0,0.0,987.1042850000001,3.559297500000028,0.5302564102564105
2020,3,13,21,0,0.0,0.0,0.0,987.1316,3.5268500000000245,0.5302564102564105
2020,3,13,21,15,0.0,0.0,0.0,987.1585,3.455362500000021,0.5302564102564105
2020,3,13,21,30,0.0,0.0,0.0,987.1854000000001,3.3838750000000175,0.5302564102564105
2020,3,13,21,45,0.0,0.0,0.0,987.2122999999999,3.312387500000014,0.5302564102564105
2020,3,13,22,0,0.0,0.0,0.0,987.2392,3.2409000000000106,0.5302564102564105
2020,3,13,22,15,0.0,0.0,0.0,987.246125,3.1636000000000166,0.5302564102564105
2020,3,13,22,30,0.0,0.0,0.0,987.2530499999999,3.0863000000000227,0.5302564102564105
2020,3,13,22,45,0.0,0.0,0.0,987.2599749999999,3.0090000000000288,0.5302564102564105
2020,3,13,23,0,0.0,0.0,0.0,987.2669000000001,2.931700000000035,0.5302564102564105
2020,3,13,23,15,0.0,0.0,0.0,987.0822000000001,3.4001200000000296,0.5302564102564105
2020,3,13,23,30,0.0,0.0,0.0,986.8975,3.8685400000000243,0.5302564102564105
2020,3,13,23,45,0.0,0.0,0.0,986.7128,4.336960000000019,0.5302564102564105
2020,3,14,0,0,0.0,0.0,0.0,986.5281,4.805380000000014,0.5302564102564105
2020,3,14,0,15,0.0,0.0,0.0,986.370275,4.783500000000018,0.5302564102564105
2020,3,14,0,30,0.0,0.0,0.0,986.21245,4.761620000000022,0.5302564102564105
2020,3,14,0,45,0.0,0.0,0.0,986.054625,4.739740000000026,0.5302564102564105
2020,3,14,1,0,0.0,0.0,0.0,985.8968,4.71786000000003,0.5302564102564105
2020,3,14,1,15,0.0,0.0,0.0,985.9737124999999,4.632540000000034,0.5302564102564105
2020,3,14,1,30,0.0,0.0,0.0,986.050625,4.5472200000000385,0.5302564102564105
2020,3,14,1,45,0.0,0.0,0.0,986.1275375,4.461900000000043,0.5302564102564105
2020,3,14,2,0,0.0,0.0,0.0,986.2044500000001,4.376580000000047,0.5302564102564105
2020,3,14,2,15,0.0,0.0,0.0,986.1035375000001,4.356827500000037,0.5302564102564105
2020,3,14,2,30,0.0,0.0,0.0,986.0026250000001,4.337075000000027,0.5302564102564105
2020,3,14,2,45,0.0,0.0,0.0,985.9017125,4.317322500000017,0.5302564102564105
2020,3,14,3,0,0.0,0.0,0.0,985.8008,4.297570000000007,0.5302564102564105
2020,3,14,3,15,0.0,0.0,0.0,985.7794250000001,4.291597500000009,0.5302564102564105
2020,3,14,3,30,0.0,0.0,0.0,985.7580499999999,4.28562500000001,0.5302564102564105
2020,3,14,3,45,0.0,0.0,0.0,985.736675,4.279652500000012,0.5302564102564105
2020,3,14,4,0,0.0,0.0,0.0,985.7153,4.273680000000013,0.5302564102564105
2020,3,14,4,15,0.0,0.0,0.0,985.7401,4.198177500000014,0.5302564102564105
2020,3,14,4,30,0.0,0.0,0.0,985.7648999999999,4.122675000000015,0.5302564102564105
2020,3,14,4,45,0.0,0.0,0.0,985.7897,4.047172500000016,0.5302564102564105
2020,3,14,5,0,0.0,0.0,0.0,985.8145,3.9716700000000174,0.5302564102564105
2020,3,14,5,15,1.146698,0.0,1.146698,985.8455624999999,3.9167325000000233,0.5302564102564105
2020,3,14,5,30,2.293396,0.0,2.293396,985.8766250000001,3.861795000000029,0.5302564102564105
2020,3,14,5,45,3.440094,0.0,3.440094,985.9076875000001,3.806857500000035,0.5302564102564105
2020,3,14,6,0,4.586792,0.0,4.586792,985.93875,3.751920000000041,0.5302564102564105
2020,3,14,6,15,8.77338253090973,0.0,8.77338253090973,986.0563875,3.762640000000033,0.5302564102564105
2020,3,14,6,30,12.95997306181946,0.0,12.95997306181946,986.1740249999999,3.773360000000025,0.5302564102564105
2020,3,14,6,45,17.14656359272919,0.0,17.14656359272919,986.2916624999999,3.784080000000017,0.5302564102564105
2020,3,14,7,0,21.33315412363892,0.0,21.33315412363892,986.4092999999999,3.7948000000000093,0.5302564102564105
2020,3,14,7,15,36.58058244111787,0.0,36.58058244111787,986.4801,3.8541700000000105,0.5302564102564105
2020,3,14,7,30,51.82801075859681,0.0,51.82801075859681,986.5509,3.913540000000012,0.5302564102564105
2020,3,14,7,45,67.07543907607575,0.0,67.07543907607575,986.6217,3.972910000000013,0.5302564102564105
2020,3,14,8,0,82.3228673935547,0.0,82.3228673935547,986.6925,4.032280000000014,0.5302564102564105
2020,3,14,8,15,73.76406975694321,0.0019538771824541,73.76211587976076,986.9223625,4.063675000000018,0.5302564102564105
2020,3,14,8,30,65.20527212033171,0.0039077543649082,65.20136436596681,987.152225,4.095070000000021,0.5302564102564105
2020,3,14,8,45,56.64647448372023,0.0058616315473623,56.64061285217287,987.3820875,4.1264650000000245,0.5302564102564105
2020,3,14,9,0,48.08767684710874,0.0078155087298164,48.079861338378926,987.6119500000001,4.157860000000028,0.5302564102564105
2020,3,14,9,15,53.13879914387556,0.007815961868703812,53.13098318200686,987.8393625,4.199952500000023,0.5302564102564105
2020,3,14,9,30,58.189921440642365,0.007816415007591226,58.182105025634776,988.066775,4.242045000000019,0.5302564102564105
2020,3,14,9,45,63.241043737409164,0.007816868146478641,63.23322686926269,988.2941875000001,4.284137500000014,0.5302564102564105
2020,3,14,10,0,68.29216603417599,0.007817321285366052,68.28434871289062,988.5216,4.32623000000001,0.5302564102564105
2020,3,14,10,15,71.70103149550606,0.029308685813659908,71.6717228096924,988.780925,4.4053975000000065,0.5302564102564105
2020,3,14,10,30,75.10989695683614,0.05080005034195376,75.05909690649419,989.0402499999999,4.4845650000000035,0.5302564102564105
2020,3,14,10,45,78.5187624181662,0.07229141487024761,78.44647100329595,989.299575,4.5637325,0.5302564102564105
2020,3,14,11,0,81.92762787949627,0.09378277939854146,81.83384510009773,989.5589,4.642899999999997,0.5302564102564105
2020,3,14,11,15,66.68422859966992,0.07244211590521027,66.61178648376472,989.712775,4.6741375000000005,0.5302564102564105
2020,3,14,11,30,51.44082931984359,0.05110145241187905,51.38972786743171,989.86665,4.705375000000004,0.5302564102564105
2020,3,14,11,45,36.19743004001724,0.029760788918547845,36.16766925109869,990.020525,4.736612500000007,0.5302564102564105
2020,3,14,12,0,20.95403076019089,0.00842012542521664,20.94561063476567,990.1744,4.76785000000001,0.5302564102564105
2020,3,14,12,15,102.05496382158285,17.50346002617264,84.5515037954102,990.2117375,5.053767500000006,0.5302564102564105
2020,3,14,12,30,183.15589688297482,34.998499926920054,148.15739695605475,990.2490750000001,5.339685000000003,0.5302564102564105
2020,3,14,12,45,264.25682994436676,52.493539827667476,211.7632901166993,990.2864125,5.625602499999999,0.5302564102564105
2020,3,14,13,0,345.3577630057587,69.9885797284149,275.36918327734384,990.32375,5.911519999999996,0.5302564102564105
2020,3,14,13,15,346.95568029466335,94.78448095433123,252.1711993403321,990.3008125,6.057940000000002,0.5302564102564105
2020,3,14,13,30,348.5535975835679,119.58038218024751,228.97321540332038,990.2778750000001,6.204360000000008,0.5302564102564105
2020,3,14,13,45,350.1515148724725,144.3762834061638,205.77523146630867,990.2549375,6.3507800000000145,0.5302564102564105
2020,3,14,14,0,351.74943216137706,169.1721846320801,182.57724752929695,990.232,6.497200000000021,0.5302564102564105
2020,3,14,14,15,306.1594646452638,130.1449660529786,176.01449859228524,990.3703750000001,6.309605000000019,0.5302564102564105
2020,3,14,14,30,260.5694971291505,91.11774747387702,169.4517496552735,990.50875,6.122010000000017,0.5302564102564105
2020,3,14,14,45,214.97952961303724,52.09052889477546,162.88900071826177,990.647125,5.9344150000000155,0.5302564102564105
2020,3,14,15,0,169.3895620969239,13.063310315673904,156.32625178125,990.7855000000001,5.746820000000014,0.5302564102564105
2020,3,14,15,15,159.9385315629273,21.854115656677294,138.08441590625,990.9846000000001,5.713860000000011,0.5302564102564105
2020,3,14,15,30,150.4875010289307,30.644920997680693,119.84258003125,991.1836999999999,5.680900000000008,0.5302564102564105
2020,3,14,15,45,141.0364704949341,39.43572633868408,101.60074415625002,991.3828,5.6479400000000055,0.5302564102564105
2020,3,14,16,0,131.5854399609375,48.22653167968747,83.35890828125002,991.5819,5.614980000000003,0.5302564102564105
2020,3,14,16,15,105.64236193359363,36.1698987597656,69.47246317382803,991.8037875,5.500285000000005,0.5302564102564105
2020,3,14,16,30,79.69928390624978,24.11326583984373,55.58601806640604,992.0256750000001,5.385590000000008,0.5302564102564105
2020,3,14,16,45,53.75620587890592,12.056632919921867,41.69957295898405,992.2475625000001,5.27089500000001,0.5302564102564105
2020,3,14,17,0,27.813127851562058,0.0,27.813127851562058,992.46945,5.1562000000000126,0.5302564102564105
2020,3,14,17,15,20.859845888671547,0.0,20.859845888671547,992.7952875,4.894875000000013,0.5302564102564105
2020,3,14,17,30,13.906563925781029,0.0,13.906563925781029,993.121125,4.633550000000014,0.5302564102564105
2020,3,14,17,45,6.9532819628905145,0.0,6.9532819628905145,993.4469625,4.3722250000000145,0.5302564102564105
2020,3,14,18,0,0.0,0.0,0.0,993.7728,4.110900000000015,0.5302564102564105
2020,3,14,18,15,0.0,0.0,0.0,994.0125,4.216360000000023,0.5302564102564105
2020,3,14,18,30,0.0,0.0,0.0,994.2522,4.321820000000031,0.5302564102564105
2020,3,14,18,45,0.0,0.0,0.0,994.4919,4.427280000000039,0.5302564102564105
2020,3,14,19,0,0.0,0.0,0.0,994.7316000000001,4.532740000000047,0.5302564102564105
2020,3,14,19,15,0.0,0.0,0.0,994.9487400000002,4.360690000000034,0.5302564102564105
2020,3,14,19,30,0.0,0.0,0.0,995.16588,4.188640000000021,0.5302564102564105
2020,3,14,19,45,0.0,0.0,0.0,995.38302,4.016590000000008,0.5302564102564105
2020,3,14,20,0,0.0,0.0,0.0,995.6001600000001,3.844539999999995,0.5302564102564105
2020,3,14,20,15,0.0,0.0,0.0,995.717345,3.4064975000000004,0.5302564102564105
2020,3,14,20,30,0.0,0.0,0.0,995.8345300000001,2.968455000000006,0.5302564102564105
2020,3,14,20,45,0.0,0.0,0.0,995.9517149999999,2.5304125000000113,0.5302564102564105
2020,3,14,21,0,0.0,0.0,0.0,996.0689,2.0923700000000167,0.5302564102564105
2020,3,14,21,15,0.0,0.0,0.0,996.262885,1.9050075000000248,0.5302564102564105
2020,3,14,21,30,0.0,0.0,0.0,996.4568700000001,1.717645000000033,0.5302564102564105
2020,3,14,21,45,0.0,0.0,0.0,996.650855,1.530282500000041,0.5302564102564105
2020,3,14,22,0,0.0,0.0,0.0,996.84484,1.3429200000000492,0.5302564102564105
2020,3,14,22,15,0.0,0.0,0.0,996.9744049999999,1.1966900000000464,0.5302564102564105
2020,3,14,22,30,0.0,0.0,0.0,997.10397,1.0504600000000437,0.5302564102564105
2020,3,14,22,45,0.0,0.0,0.0,997.233535,0.904230000000041,0.5302564102564105
2020,3,14,23,0,0.0,0.0,0.0,997.3631,0.7580000000000382,0.5302564102564105
2020,3,14,23,15,0.0,0.0,0.0,997.468775,1.0700175000000343,0.5302564102564105
2020,3,14,23,30,0.0,0.0,0.0,997.5744500000001,1.3820350000000303,0.5302564102564105
2020,3,14,23,45,0.0,0.0,0.0,997.680125,1.6940525000000264,0.5302564102564105
2020,3,15,0,0,0.0,0.0,0.0,997.7858,2.0060700000000224,0.5302564102564105
2020,3,15,0,15,0.0,0.0,0.0,997.7324249999999,1.7791625000000266,0.5302564102564105
2020,3,15,0,30,0.0,0.0,0.0,997.67905,1.5522550000000308,0.5302564102564105
2020,3,15,0,45,0.0,0.0,0.0,997.625675,1.325347500000035,0.5302564102564105
2020,3,15,1,0,0.0,0.0,0.0,997.5722999999999,1.0984400000000392,0.5302564102564105
2020,3,15,1,15,0.0,0.0,0.0,997.52485,0.9094750000000289,0.5302564102564105
2020,3,15,1,30,0.0,0.0,0.0,997.4773999999999,0.7205100000000186,0.5302564102564105
2020,3,15,1,45,0.0,0.0,0.0,997.42995,0.5315450000000084,0.5302564102564105
2020,3,15,2,0,0.0,0.0,0.0,997.3825,0.3425799999999981,0.5302564102564105
2020,3,15,2,15,0.0,0.0,0.0,997.44585,0.3403150000000039,0.5302564102564105
2020,3,15,2,30,0.0,0.0,0.0,997.5092,0.33805000000000973,0.5302564102564105
2020,3,15,2,45,0.0,0.0,0.0,997.5725500000001,0.33578500000001554,0.5302564102564105
2020,3,15,3,0,0.0,0.0,0.0,997.6359,0.33352000000002135,0.5302564102564105
2020,3,15,3,15,0.0,0.0,0.0,997.6839749999999,0.33220750000002397,0.5302564102564105
2020,3,15,3,30,0.0,0.0,0.0,997.7320500000001,0.3308950000000266,0.5302564102564105
2020,3,15,3,45,0.0,0.0,0.0,997.7801250000001,0.3295825000000292,0.5302564102564105
2020,3,15,4,0,0.0,0.0,0.0,997.8282,0.3282700000000318,0.5302564102564105
2020,3,15,4,15,0.0,0.0,0.0,997.905825,0.35812750000002325,0.5302564102564105
2020,3,15,4,30,0.0,0.0,0.0,997.9834500000001,0.3879850000000147,0.5302564102564105
2020,3,15,4,45,0.0,0.0,0.0,998.061075,0.4178425000000061,0.5302564102564105
2020,3,15,5,0,0.0,0.0,0.0,998.1387,0.44769999999999754,0.5302564102564105
2020,3,15,5,15,2.80397799453125,0.05684661953125,2.747131375,998.1616,0.37140999999999735,0.5302564102564105
2020,3,15,5,30,5.6079559890625,0.1136932390625,5.49426275,998.1845,0.29511999999999716,0.5302564102564105
2020,3,15,5,45,8.41193398359375,0.17053985859374998,8.241394125,998.2073999999999,0.21882999999999697,0.5302564102564105
2020,3,15,6,0,11.215911978125,0.227386478125,10.9885255,998.2302999999999,0.14253999999999678,0.5302564102564105
2020,3,15,6,15,37.22260068458863,11.64258562109375,25.580015063494876,998.2770750000001,0.16302500000000464,0.5302564102564105
2020,3,15,6,30,63.22928939105225,23.057784764062497,40.17150462698975,998.3238500000001,0.1835100000000125,0.5302564102564105
2020,3,15,6,45,89.23597809751587,34.47298390703125,54.762994190484626,998.370625,0.20399500000002035,0.5302564102564105
2020,3,15,7,0,115.24266680397952,45.88818305,69.35448375397951,998.4174,0.2244800000000282,0.5302564102564105
2020,3,15,7,15,151.28605281880493,72.98644978749998,78.29960303130494,998.4671125000001,0.6838350000000304,0.5302564102564105
2020,3,15,7,30,187.32943883363038,100.084716525,87.24472230863036,998.5168249999999,1.1431900000000326,0.5302564102564105
2020,3,15,7,45,223.37282484845576,127.1829832625,96.18984158595578,998.5665375,1.6025450000000347,0.5302564102564105
2020,3,15,8,0,259.4162108632812,154.28125,105.13496086328121,998.61625,2.061900000000037,0.5302564102564105
2020,3,15,8,15,295.357663362915,188.503910875,106.853752487915,998.6320375,2.5254750000000286,0.5302564102564105
2020,3,15,8,30,331.2991158625487,222.72657174999995,108.57254411254877,998.647825,2.98905000000002,0.5302564102564105
2020,3,15,8,45,367.2405683621825,256.9492326249999,110.29133573718256,998.6636125,3.452625000000012,0.5302564102564105
2020,3,15,9,0,403.1820208618162,291.1718934999999,112.01012736181632,998.6794,3.9162000000000035,0.5302564102564105
2020,3,15,9,15,425.52107648132295,305.4707426249998,120.05033385632315,998.69495,4.258262500000015,0.5302564102564105
2020,3,15,9,30,447.8601321008298,319.7695917499998,128.09054035083,998.7105,4.600325000000026,0.5302564102564105
2020,3,15,9,45,470.19918772033657,334.06844087499974,136.13074684533683,998.7260500000001,4.942387500000038,0.5302564102564105
2020,3,15,10,0,492.53824333984335,348.3672899999997,144.17095333984366,998.7416000000001,5.284450000000049,0.5302564102564105
2020,3,15,10,15,502.6800596459958,359.26080499999983,143.41925464599595,998.6245000000001,5.735697500000043,0.5302564102564105
2020,3,15,10,30,512.8218759521483,370.1543199999999,142.6675559521483,998.5074000000001,6.186945000000037,0.5302564102564105
2020,3,15,10,45,522.9636922583006,381.047835,141.91585725830058,998.3903,6.638192500000031,0.5302564102564105
2020,3,15,11,0,533.105508564453,391.94135000000006,141.16415856445292,998.2732000000001,7.089440000000025,0.5302564102564105
2020,3,15,11,15,531.3585306147459,387.71773125,143.6407993647459,998.1250375000001,7.348037500000018,0.5302564102564105
2020,3,15,11,30,529.611552665039,383.4941125,146.11744016503894,997.976875,7.606635000000011,0.5302564102564105
2020,3,15,11,45,527.864574715332,379.27049375,148.59408096533198,997.8287124999999,7.865232500000005,0.5302564102564105
2020,3,15,12,0,526.117596765625,375.046875,151.07072176562497,997.6805499999999,8.123829999999998,0.5302564102564105
2020,3,15,12,15,516.4451910952149,368.7734375,147.6717535952149,997.4870725,8.251072500000006,0.5302564102564105
2020,3,15,12,30,506.77278542480485,362.5,144.27278542480485,997.2935949999999,8.378315000000015,0.5302564102564105
2020,3,15,12,45,497.1003797543948,356.2265625,140.87381725439482,997.1001175,8.505557500000023,0.5302564102564105
2020,3,15,13,0,487.42797408398474,349.953125,137.47484908398474,996.90664,8.632800000000032,0.5302564102564105
2020,3,15,13,15,466.657625504395,330.0683237500002,136.5893017543948,996.83913,8.73080000000003,0.5302564102564105
2020,3,15,13,30,445.8872769248053,310.18352250000044,135.70375442480486,996.7716200000001,8.82880000000003,0.5302564102564105
2020,3,15,13,45,425.1169283452155,290.2987212500006,134.81820709521492,996.7041100000001,8.926800000000028,0.5302564102564105
2020,3,15,14,0,404.34657976562585,270.41392000000087,133.93265976562498,996.6366,9.024800000000027,0.5302564102564105
2020,3,15,14,15,365.17108024902393,223.49108500000057,141.6799952490234,996.6149100000001,8.924840000000032,0.5302564102564105
2020,3,15,14,30,325.995580732422,176.56825000000026,149.42733073242175,996.59322,8.824880000000036,0.5302564102564105
2020,3,15,14,45,286.8200812158201,129.64541499999996,157.1746662158201,996.5715299999999,8.72492000000004,0.5302564102564105
2020,3,15,15,0,247.64458169921818,82.72257999999965,164.92200169921853,996.54984,8.624960000000044,0.5302564102564105
2020,3,15,15,15,213.1190913525384,63.209984999999506,149.90910635253888,996.53503,8.476645000000033,0.5302564102564105
2020,3,15,15,30,178.59360100585857,43.69738999999936,134.89621100585921,996.52022,8.328330000000022,0.5302564102564105
2020,3,15,15,45,144.06811065917873,24.184794999999212,119.88331565917952,996.50541,8.180015000000012,0.5302564102564105
2020,3,15,16,0,109.54262031249891,4.672199999999067,104.87042031249985,996.4906,8.0317,0.5302564102564105
2020,3,15,16,15,87.82483603662013,3.5041499999992998,84.32068603662083,996.5497849999999,7.811157500000007,0.5302564102564105
2020,3,15,16,30,66.10705176074136,2.3360999999995333,63.770951760741816,996.60897,7.590615000000014,0.5302564102564105
2020,3,15,16,45,44.38926748486255,1.1680499999997664,43.221217484862784,996.668155,7.3700725000000205,0.5302564102564105
2020,3,15,17,0,22.67148320898377,0.0,22.67148320898377,996.7273399999999,7.149530000000027,0.5302564102564105
2020,3,15,17,15,17.00361240673783,0.0,17.00361240673783,996.783355,6.994947500000023,0.5302564102564105
2020,3,15,17,30,11.335741604491885,0.0,11.335741604491885,996.83937,6.84036500000002,0.5302564102564105
2020,3,15,17,45,5.667870802245942,0.0,5.667870802245942,996.8953849999999,6.685782500000016,0.5302564102564105
2020,3,15,18,0,0.0,0.0,0.0,996.9514,6.5312000000000126,0.5302564102564105
2020,3,15,18,15,0.0,0.0,0.0,996.898075,6.328865000000022,0.5302564102564105
2020,3,15,18,30,0.0,0.0,0.0,996.8447500000001,6.126530000000031,0.5302564102564105
2020,3,15,18,45,0.0,0.0,0.0,996.791425,5.92419500000004,0.5302564102564105
2020,3,15,19,0,0.0,0.0,0.0,996.7381,5.721860000000049,0.5302564102564105
2020,3,15,19,15,0.0,0.0,0.0,996.7688499999999,5.571245000000047,0.5302564102564105
2020,3,15,19,30,0.0,0.0,0.0,996.7995999999999,5.420630000000045,0.5302564102564105
2020,3,15,19,45,0.0,0.0,0.0,996.8303500000001,5.270015000000043,0.5302564102564105
2020,3,15,20,0,0.0,0.0,0.0,996.8611,5.1194000000000415,0.5302564102564105
2020,3,15,20,15,0.0,0.0,0.0,996.8479000000001,4.982975000000039,0.5302564102564105
2020,3,15,20,30,0.0,0.0,0.0,996.8347,4.846550000000036,0.5302564102564105
2020,3,15,20,45,0.0,0.0,0.0,996.8214999999999,4.710125000000033,0.5302564102564105
2020,3,15,21,0,0.0,0.0,0.0,996.8083,4.573700000000031,0.5302564102564105
2020,3,15,21,15,0.0,0.0,0.0,996.827325,4.5913675000000325,0.5302564102564105
2020,3,15,21,30,0.0,0.0,0.0,996.8463500000001,4.609035000000034,0.5302564102564105
2020,3,15,21,45,0.0,0.0,0.0,996.8653750000001,4.626702500000036,0.5302564102564105
2020,3,15,22,0,0.0,0.0,0.0,996.8844,4.644370000000038,0.5302564102564105
