ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-01-24 09:00:00+00:00,212.63283854166662,90.15840998575932,3.949523924625,86.20888606113434,1010.8321875,0.8714812500000235,1,24,9,4,0
2020-01-24 10:00:00+00:00,211.78486559139787,169.64448630554205,55.42407015625001,114.220416149292,1010.4988624999999,1.7547887500000385,1,24,10,4,0
2020-01-24 11:00:00+00:00,214.52523545706367,239.27100515777607,139.21580531250007,100.055199845276,1009.5856125,2.6853000000000407,1,24,11,4,0
2020-01-24 12:00:00+00:00,205.68113573407206,232.1190038728029,139.22629425000008,92.89270962280281,1008.579935,3.152776250000038,1,24,12,4,0
2020-01-24 13:00:00+00:00,147.60571428571427,184.8233724953614,102.04100200000002,82.78237049536139,1007.7353874999999,3.161787500000024,1,24,13,4,0
2020-01-24 14:00:00+00:00,130.5680541871921,115.51451484655769,56.6364685625,58.87804628405769,1007.133375,2.7934775000000087,1,24,14,4,0
2020-01-24 15:00:00+00:00,113.05932735426006,37.86703384460466,12.09839343750005,25.768640407104613,1006.7447875,1.9289987500000194,1,24,15,4,0
2020-01-24 16:00:00+00:00,73.84619718309862,0.0,0.0,0.0,1006.4284375,1.1893700000000251,1,24,16,4,0
2020-01-24 17:00:00+00:00,65.06248031496062,0.0,0.0,0.0,1006.11815,1.040463750000029,1,24,17,4,0
2020-01-24 18:00:00+00:00,66.13567251461988,0.0,0.0,0.0,1005.7818725,0.8305124999999975,1,24,18,4,0
2020-01-24 19:00:00+00:00,65.20228174603174,0.0,0.0,0.0,1005.3379025,0.4918487500000026,1,24,19,4,0
2020-01-24 20:00:00+00:00,65.07537074148296,0.0,0.0,0.0,1004.7500875000001,0.1475062500000135,1,24,20,4,0
2020-01-24 21:00:00+00:00,65.12168674698793,0.0,0.0,0.0,1004.180615,-0.08536374999997776,1,24,21,4,0
2020-01-24 22:00:00+00:00,60.13562248995985,0.0,0.0,0.0,1003.7791374999999,-0.2179462499999829,1,24,22,4,0
2020-01-24 23:00:00+00:00,59.11349514563106,0.0,0.0,0.0,993.292425,3.0998875000000155,1,24,23,4,0
2020-02-01 00:00:00+00:00,61.376999999999995,0.0,0.0,0.0,976.4304400000001,8.999007500000012,2,1,0,5,0
2020-02-01 01:00:00+00:00,60.57027888446217,0.0,0.0,0.0,977.2400250000001,9.54783625000001,2,1,1,5,0
2020-02-01 02:00:00+00:00,60.69398550724636,0.0,0.0,0.0,977.905375,9.583800000000004,2,1,2,5,0
2020-02-01 03:00:00+00:00,59.96038167938933,0.0,0.0,0.0,978.6237375000001,9.331586250000015,2,1,3,5,0
2020-02-01 04:00:00+00:00,58.27166666666669,0.0,0.0,0.0,979.7524875,8.99303125000003,2,1,4,5,0
2020-02-01 05:00:00+00:00,59.81718052738337,0.0,0.0,0.0,981.0112125,8.775343750000012,2,1,5,5,0
2020-02-01 06:00:00+00:00,62.65637571157497,0.0,0.0,0.0,981.8337750000001,8.581226250000022,2,1,6,5,0
2020-02-01 07:00:00+00:00,65.18848049281316,5.7946474875000025,0.0,5.7946474875000025,982.6902375000001,8.25551625000002,2,1,7,5,0
2020-02-01 08:00:00+00:00,63.17262931034484,40.44526199628234,0.773620588125,39.67164140815734,983.371065,8.302811249999998,2,1,8,5,0
2020-02-01 09:00:00+00:00,67.76657407407404,78.1654805652528,1.2948608186250001,76.87061974662781,984.06130625,8.441803750000005,2,1,9,5,0
2020-02-01 10:00:00+00:00,64.27277777777778,109.8577573261182,7.0634766175,102.7942807086182,984.67822125,8.530840000000005,2,1,10,5,0
2020-02-01 11:00:00+00:00,63.50360774818404,172.60205829741213,19.677613293749996,152.92444500366216,984.7998249999999,8.616472500000008,2,1,11,5,0
